time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.5532286801119906,-1.4801329779701469,17.404655620027402,6.205339950489986,0.06432528598787712,0.0,-0.8478516693477984,-1.5653453816888288,4.975606750032356,0.015757086317033063,-0.053506382683323916,0.0,444.35446367446565,441.5532968815427,443.42542948098213,441.3585619474431
2.640000000000002,-0.6055503468718866,-1.5758601476900183,17.708012950679855,6.206239180573263,0.060743857547645774,0.0,-0.8957958165530282,-1.62542706381187,5.135592945551163,0.013401130632810178,-0.07643153216780293,0.0,481.1744000942973,479.4331102237574,480.129656316581,479.9507346727977
2.700000000000002,-0.6601583873549028,-1.6745301774787138,18.01255615647444,6.206706512896904,0.05570392617360298,0.0,-0.9241881602959547,-1.6635953511857091,5.016406628994746,-0.006855411507643671,-0.10681012425895603,0.0,393.6828098503256,390.85386195497244,391.78034496828195,389.8919441687828
2.760000000000002,-0.7167021651772898,-1.775918077054167,18.315515436499744,6.206924489673977,0.049756556108473404,0.0,-0.9600075975369465,-1.7160085827188887,5.081961043171001,0.019027783277760026,-0.0870219024730735,0.0,451.49608558802856,453.08153533637176,450.5567620838901,452.6448271908564
2.820000000000002,-0.7751731739880903,-1.8802720024543451,18.62012903520906,6.209053482367683,0.04445575705629956,0.0,-0.9885926581369068,-1.7623409917556858,5.071908257231096,0.056615613983196394,-0.09113523418050878,0.0,428.6956853748872,428.3391512294701,426.5964619332286,429.79512426747755
2.880000000000002,-0.8352602940574648,-1.9873530457194024,18.92391986324012,6.212528415774688,0.03953815132437555,0.0,-1.0138951093370174,-1.8067804948381438,5.05459031696782,0.0603953212703648,-0.068057888235305,0.0,425.0978178334481,427.06503951927084,425.26619576726154,425.59236464539487
2.940000000000002,-0.897035142199102,-2.0974931288961165,19.233030034844237,6.216011587500891,0.035436014973001306,0.0,-1.044772536346308,-1.8641205657123503,5.248255083872465,0.05290211654945361,-0.06899808928386544,0.0,490.2469912351493,490.1740720583312,490.50011016807736,489.94522616792005
3.000000000000002,-0.9604803769268863,-2.2108309897964658,19.55122663723332,6.219778798964626,0.03099701406199795,0.0,-1.069625199654049,-1.9134496728351689,5.357841868138302,0.07750487792155705,-0.08649980607567928,0.0,467.2980563508723,465.9274349173231,466.7842916464427,468.70308999910185
3.0600000000000023,-1.0252487451766212,-2.326898554168634,19.87354246836331,6.224189676526024,0.02599764139389471,0.0,-1.0888689866614536,-1.955090350715897,5.385965749705775,0.06402486858381451,-0.07762867673568741,0.0,442.60058279666924,443.32449573243,443.48416303005433,442.3795404641766
3.1200000000000023,-1.0911479311708208,-2.445536648180527,20.2000006878898,6.228207601580079,0.022683767823036938,0.0,-1.1073794358009124,-1.9991172136956563,5.495512179580308,0.07227638357966862,-0.029640949058139788,0.0,466.76264789207175,470.49068132715996,467.39588847718727,468.0417192932553
3.1800000000000024,-1.157987547612551,-2.5664672782731537,20.528034020977962,6.23242134888968,0.020498594003462323,0.0,-1.1204725238453446,-2.031624043808945,5.439264447217043,0.06578585183137478,-0.055578960257873324,0.0,416.98522756344073,414.7118111076882,417.5067102653456,416.9440267413408
